-179.04819,51.03735
163.3357,-36.095005
97.753586,121.66425
145.64885,44.231316
29.81823,29.857355
-36.8296,202.00037
12.53872,0.3342521
-97.94289,-131.90216
-5.0951385,86.07797
165.94193,29.774788
23.29613,-8.775799
-141.8682,-1.6541007
6.1125946,74.290245
-36.8296,202.00037
23.29613,-8.775799
140.47862,33.017704
164.21455,1.8184754
-99.88519,157.0454
-99.88519,157.0454
138.06863,6.616588
-135.12721,-30.836277
-99.88519,157.0454
-141.8682,-1.6541007
-154.21332,32.631866
-99.88519,157.0454
-99.88519,157.0454
-154.21332,32.631866
-99.88519,157.0454
-134.45026,74.74196
-97.94289,-131.90216
-97.94289,-131.90216
173.06816,-79.776726
147.4629,-17.292498
-122.059944,-137.95131
222.75073,-28.54622
-76.707184,175.17902
-114.35805,-160.21411
-51.89395,184.18257
-122.059944,-137.95131
72.610886,-138.59149
-51.89395,184.18257
-122.059944,-137.95131
72.610886,-138.59149
-51.89395,184.18257
-122.059944,-137.95131
72.610886,-138.59149
-51.89395,184.18257
-122.059944,-137.95131
164.70668,-70.43317
-97.94289,-131.90216
-51.89395,184.18257
-122.059944,-137.95131
-16.325071,205.83424
54.580276,-124.05182
-122.059944,-137.95131
-16.325071,205.83424
58.81488,-108.173004
-122.059944,-137.95131
-16.325071,205.83424
69.00184,-119.70176
-122.059944,-137.95131
-16.325071,205.83424
147.014,-58.33972
157.4454,40.613384
-122.904465,134.75102
76.086205,108.93656
130.46718,-7.4882765
167.81892,54.187103
-122.36716,-3.2407546
97.34675,83.773705
143.22192,-6.6017327
13.522066,-115.82333
-153.96484,69.47622
-122.904465,134.75102
-153.96484,69.47622
-122.904465,134.75102
-153.96484,69.47622
-114.35805,-160.21411
-122.36716,-3.2407546
-153.96484,69.47622
-122.36716,-3.2407546
-153.96484,69.47622
-122.36716,-3.2407546
-99.88519,157.0454
169.89948,-53.667156
-76.707184,175.17902
-81.77225,-99.46577
-81.77225,-99.46577
-66.0337,-108.813095
-122.904465,134.75102
-97.94289,-131.90216
-97.94289,-131.90216
-97.94289,-131.90216
21.259996,78.37909
25.742737,91.759285
9.481524,90.16387
46.26022,-113.02037
161.7997,-19.465836
135.37846,-19.354214
152.72766,-27.97024
-135.12721,-30.836277
-99.88519,157.0454
-135.12721,-30.836277
-99.88519,157.0454
-135.12721,-30.836277
26.765055,-127.84003
141.09892,93.41309
19.28485,105.748375
131.53842,101.6377
-8.379259,100.040115
141.09892,93.41309
19.28485,105.748375
-114.35805,-160.21411
-28.573095,186.05319
9.683816,-195.82822
-28.573095,186.05319
-122.904465,134.75102
-78.646614,-121.01355
201.63806,-52.09988
113.449776,105.26762
-140.05441,-158.51555
85.775505,101.720726
-122.904465,134.75102
-136.55905,35.72455
-136.55905,35.72455
5.3869667,201.07124
-122.904465,134.75102
-154.21332,32.631866
-154.21332,32.631866
5.3869667,201.07124
182.54112,-87.72852
-114.35805,-160.21411
209.41435,-62.542393
2.674373,222.12846
209.41435,-62.542393
69.00184,-119.70176
-28.573095,186.05319
42.482254,-25.352005
19.72337,-212.00368
19.72337,-212.00368
48.118988,-2.321348
-136.55905,35.72455
5.3869667,201.07124
-122.904465,134.75102
-136.55905,35.72455
-154.21332,32.631866
5.3869667,201.07124
-122.904465,134.75102
-154.21332,32.631866
184.79572,-74.76241
-122.36716,-3.2407546
219.60806,-72.021965
-99.88519,157.0454
219.60806,-72.021965
43.529015,-204.07973
-97.94289,-131.90216
6.5924344,32.246048
43.529015,-204.07973
49.502342,-218.06302
-5.0951385,86.07797
152.67213,30.509777
179.73679,35.67287
157.72879,17.104822
90.80389,73.56569
41.841442,36.654594
137.67632,73.56989
43.529015,-204.07973
26.097488,6.9691663
-19.184189,80.583954
48.118988,-2.321348
160.5977,-82.48943
-153.96484,69.47622
-153.96484,69.47622
-153.96484,69.47622
55.28413,-139.299
142.64673,-34.096188
94.50412,94.988205
145.22441,19.252996
-76.707184,175.17902
-97.94289,-131.90216
5.3869667,201.07124
-153.96484,69.47622
-141.8682,-1.6541007
8.964171,-14.438729
-141.8682,-1.6541007
-2.750403,37.160645
-132.14905,-172.72137
5.3869667,201.07124
-114.35805,-160.21411
67.87549,-173.2842
-134.45026,74.74196
155.81082,-8.726376
-135.12721,-30.836277
87.28429,115.35664
147.54404,77.80198
9.481524,90.16387
-97.94289,-131.90216
138.57684,-46.2058
26.668043,-28.91033
26.668043,-28.91033
26.668043,-28.91033
39.671024,-39.39388
24.515766,-43.72857
130.38911,-35.385403
-97.94289,-131.90216
-76.707184,175.17902
-81.77225,-99.46577
151.44978,4.501482
2.674373,222.12846
-139.95259,104.263214
-76.707184,175.17902
-76.707184,175.17902
-132.14905,-172.72137
-141.8682,-1.6541007
-128.77657,12.074378
151.98273,-42.502563
-153.96484,69.47622
-10.743772,46.055042
34.989838,-220.85423
19.72337,-212.00368
-97.94289,-131.90216
5.389637,47.56671
19.72337,-212.00368
43.529015,-204.07973
48.118988,-2.321348
227.47537,-54.276783
-19.184189,80.583954
19.72337,-212.00368
19.72337,-212.00368
-36.8296,202.00037
-12.590085,30.407349
49.502342,-218.06302
23.75358,-195.65065
6.1125946,74.290245
179.49394,23.878275
165.94193,29.774788
170.10995,14.129063
109.901306,117.14206
52.020863,12.345629
41.325287,-135.69284
36.694622,-12.704935
58.55369,-155.6243
-1.0136278,22.353065
40.609894,-159.4563
34.52863,-1.6152222
58.55369,-155.6243
5.3869667,201.07124
78.468506,-158.58684
72.610886,-138.59149
-153.96484,69.47622
32.75864,-113.305
78.468506,-158.58684
-68.61756,159.53746
18.658916,38.096973
19.533615,53.780746
13.499308,23.091768
-122.904465,134.75102
219.96207,-19.123262
-139.95259,104.263214
-81.77225,-99.46577
-81.77225,-99.46577
20.574478,216.37256
56.059784,-20.787064
52.389206,-34.434116
5.389637,47.56671
30.755175,-145.40144
-122.904465,134.75102
-112.916985,-35.13199
168.59534,42.253212
151.47868,-71.3114
155.56888,52.24789
179.81897,48.013367
229.39134,-42.01514
-122.904465,134.75102
159.5707,-59.682167
107.646515,77.822105
54.580276,-124.05182
84.17526,86.87623
30.755175,-145.40144
73.84512,95.55642
44.31236,-148.05153
84.17526,86.87623
41.744343,-124.558464
175.58083,-66.576065
18.658916,38.096973
18.658916,38.096973
-16.325071,205.83424
94.3812,-127.097046
217.66919,-46.166832
186.067,-60.76598
-9.133724,68.563126
-139.95259,104.263214
-64.29205,-88.73301
-64.29205,-88.73301
-64.29205,-88.73301
2.674373,222.12846
-64.29205,-88.73301
-64.29205,-88.73301
-64.29205,-88.73301
78.468506,-158.58684
21.976665,-102.758224
-9.511974,186.56668
-136.56831,59.430706
32.8595,47.256203
19.533615,53.780746
55.28413,-139.299
39.082493,11.2532625
78.468506,-158.58684
32.8595,47.256203
55.28413,-139.299
26.097488,6.9691663
78.468506,-158.58684
-153.96484,69.47622
129.09871,87.45841
-139.95259,104.263214
107.36386,92.79561
-114.35805,-160.21411
98.986115,106.66603
-141.8682,-1.6541007
107.36386,92.79561
-114.35805,-160.21411
98.986115,106.66603
-141.8682,-1.6541007
170.44545,-11.161384
-1.4271107,-209.5281
-3.4721057,-193.53526
-135.12721,-30.836277
-139.95259,104.263214
-99.88519,157.0454
-135.12721,-30.836277
-135.12721,-30.836277
-9.511974,186.56668
-135.12721,-30.836277
-16.325071,205.83424
-135.12721,-30.836277
26.765055,-127.84003
-1.4271107,-209.5281
26.765055,-127.84003
-1.4271107,-209.5281
41.292336,-101.51293
-1.4271107,-209.5281
-99.88519,157.0454
-9.133724,68.563126
4.1940556,105.21576
196.06421,-83.77963
196.61766,-69.85543
207.06044,-78.99863
6.1125946,74.290245
